Time Stamp, Current-A, Current-B, Current-C
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,2.022,1.4444,3.8217
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9976,1.5653,3.7326
11:22:25,1.9353,1.6349,3.7277
11:22:25,1.9353,1.6349,3.7277
11:22:25,1.9353,1.6349,3.7277
11:22:25,1.9353,1.6349,3.7277
11:22:25,1.9353,1.6349,3.7277
11:22:25,1.9353,1.6349,3.7277
11:22:25,1.9353,1.6349,3.7277
