Time Stamp, Current-A, Current-B, Current-C
11:56:38,2.6581,3.3785,1.569
11:56:38,2.6581,3.3785,1.569
11:56:38,2.6581,3.3785,1.569
11:56:38,2.6581,3.3785,1.569
11:56:38,2.6581,3.3785,1.569
11:56:38,2.5726,3.3883,1.6349
11:56:38,2.5726,3.3883,1.6349
11:56:38,2.5726,3.3883,1.6349
11:56:38,2.5726,3.3883,1.6349
11:56:38,2.5726,3.3883,1.6349
11:56:38,2.5726,3.3883,1.6349
11:56:38,2.5726,3.3883,1.6349
11:56:38,2.5726,3.3883,1.6349
11:56:38,2.5726,3.3883,1.6349
11:56:38,2.5726,3.3883,1.6349
11:56:38,2.5726,3.3883,1.6349
11:56:38,2.5726,3.3883,1.6349
11:56:38,2.5726,3.3883,1.6349
11:56:38,2.5726,3.3883,1.6349
11:56:38,2.5726,3.3883,1.6349
11:56:38,2.5726,3.3883,1.6349
11:56:38,2.5726,3.3883,1.6349
11:56:38,2.5726,3.3883,1.6349
11:56:38,2.5726,3.3883,1.6349
11:56:38,2.5726,3.3883,1.6349
11:56:38,2.5726,3.3883,1.6349
11:56:38,2.5726,3.3883,1.6349
11:56:38,2.5726,3.3883,1.6349
11:56:38,2.5726,3.3883,1.6349
11:56:38,2.5726,3.3883,1.6349
11:56:38,2.5726,3.3883,1.6349
11:56:38,2.5726,3.3883,1.6349
11:56:38,2.5336,3.3907,1.6703
11:56:38,2.5336,3.3907,1.6703
11:56:38,2.5336,3.3907,1.6703
11:56:38,2.5336,3.3907,1.6703
11:56:38,2.5336,3.3907,1.6703
11:56:38,2.5336,3.3907,1.6703
11:56:38,2.5336,3.3907,1.6703
11:56:38,2.5336,3.3907,1.6703
11:56:38,2.5336,3.3907,1.6703
11:56:38,2.5336,3.3907,1.6703
11:56:38,2.5336,3.3907,1.6703
11:56:38,2.5336,3.3907,1.6703
11:56:38,2.5336,3.3907,1.6703
11:56:38,2.5336,3.3907,1.6703
11:56:38,2.5336,3.3907,1.6703
11:56:38,2.5336,3.3907,1.6703
11:56:38,2.5336,3.3907,1.6703
11:56:38,2.5336,3.3907,1.6703
11:56:38,2.5336,3.3907,1.6703
11:56:38,2.5336,3.3907,1.6703
11:56:38,2.5336,3.3907,1.6703
