Time Stamp, Current-A, Current-B, Current-C
12:26:29,3.0403,2.1929,2.254
12:26:29,3.0403,2.1929,2.254
12:26:29,3.0403,2.1929,2.254
12:26:29,3.0403,2.1929,2.254
12:26:29,3.0403,2.1929,2.254
12:26:29,3.0403,2.1929,2.254
12:26:30,3.0403,2.1929,2.254
12:26:30,3.0403,2.1929,2.254
12:26:30,3.0403,2.1929,2.254
12:26:30,3.0403,2.1929,2.254
12:26:30,3.0403,2.1929,2.254
12:26:30,3.0403,2.1929,2.254
12:26:30,3.0403,2.1929,2.254
12:26:30,3.0403,2.1929,2.254
12:26:30,3.0403,2.1929,2.254
12:26:30,3.0403,2.1929,2.254
12:26:30,3.0403,2.1929,2.254
12:26:30,3.0403,2.1929,2.254
12:26:30,3.0403,2.1929,2.254
12:26:30,3.0403,2.1929,2.254
12:26:30,3.0403,2.1929,2.254
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0598,2.1429,2.2808
12:26:30,3.0452,2.1538,2.2857
12:26:30,3.0452,2.1538,2.2857
12:26:30,3.0452,2.1538,2.2857
12:26:30,3.0452,2.1538,2.2857
12:26:30,3.0452,2.1538,2.2857
12:26:30,3.0452,2.1538,2.2857
12:26:30,3.0452,2.1538,2.2857
12:26:30,3.0452,2.1538,2.2857
12:26:30,3.0452,2.1538,2.2857
12:26:30,3.0452,2.1538,2.2857
12:26:30,3.0452,2.1538,2.2857
12:26:30,3.0452,2.1538,2.2857
12:26:30,3.0452,2.1538,2.2857
