Time Stamp, Current-A, Current-B, Current-C
10:43:54,3.0745,2.0842,2.293
10:43:54,3.0745,2.0842,2.293
10:43:54,3.0745,2.0842,2.293
10:43:54,3.0745,2.0842,2.293
10:43:54,3.0745,2.0842,2.293
10:43:54,3.0745,2.0842,2.293
10:43:54,3.0745,2.0842,2.293
10:43:54,3.0745,2.0842,2.293
10:43:54,3.0745,2.0842,2.293
10:43:54,3.0745,2.0842,2.293
10:43:54,3.0745,2.0842,2.293
10:43:54,3.0745,2.0842,2.293
10:43:54,3.0745,2.0842,2.293
10:43:54,3.0745,2.0842,2.293
10:43:54,3.0745,2.0842,2.293
10:43:54,3.0745,2.0842,2.293
10:43:54,3.0745,2.0842,2.293
10:43:54,3.0537,2.0623,2.3309
10:43:54,3.0537,2.0623,2.3309
10:43:54,3.0537,2.0623,2.3309
10:43:54,3.0537,2.0623,2.3309
10:43:54,3.0537,2.0623,2.3309
10:43:54,3.0537,2.0623,2.3309
10:43:54,3.0537,2.0623,2.3309
10:43:54,3.0537,2.0623,2.3309
10:43:54,3.0537,2.0623,2.3309
10:43:54,3.0537,2.0623,2.3309
10:43:54,3.0537,2.0623,2.3309
10:43:54,3.0537,2.0623,2.3309
10:43:54,3.0537,2.0623,2.3309
10:43:54,3.0537,2.0623,2.3309
10:43:54,3.0537,2.0623,2.3309
10:43:54,3.0537,2.0623,2.3309
10:43:54,3.0537,2.0623,2.3309
10:43:54,3.0537,2.0623,2.3309
10:43:54,3.0537,2.0623,2.3309
10:43:54,3.0537,2.0623,2.3309
10:43:54,3.0537,2.0623,2.3309
10:43:54,3.0537,2.0623,2.3309
10:43:54,3.0537,2.0623,2.3309
10:43:54,3.0537,2.0623,2.3309
10:43:54,3.0537,2.0623,2.3309
10:43:54,3.0537,2.0623,2.3309
10:43:54,3.0537,2.0623,2.3309
10:43:54,3.0537,2.0623,2.3309
10:43:54,3.0537,2.0623,2.3309
10:43:54,3.0537,2.0623,2.3309
10:43:54,3.0537,2.0623,2.3309
10:43:54,3.0537,2.0623,2.3309
10:43:54,3.0537,2.0623,2.3309
10:43:54,3.0537,2.0623,2.3309
10:43:54,3.0537,2.0623,2.3309
10:43:54,3.0537,2.0623,2.3309
10:43:54,3.0537,2.0623,2.3309
10:43:54,3.0537,2.0623,2.3309
10:43:54,3.0537,2.0623,2.3309
10:43:54,3.0537,2.0623,2.3309
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0476,2.0391,2.3553
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,3.0208,2.0024,2.4078
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9963,1.9829,2.4457
10:43:54,2.9988,1.9646,2.4579
10:43:54,2.9988,1.9646,2.4579
10:43:54,2.9988,1.9646,2.4579
10:43:54,2.9988,1.9646,2.4579
10:43:54,2.9988,1.9646,2.4579
10:43:54,2.9988,1.9646,2.4579
10:43:55,2.9988,1.9646,2.4579
10:43:55,2.9988,1.9646,2.4579
10:43:55,2.9988,1.9646,2.4579
10:43:55,2.9988,1.9646,2.4579
10:43:55,2.9988,1.9646,2.4579
10:43:55,2.9988,1.9646,2.4579
10:43:55,2.9988,1.9646,2.4579
10:43:55,2.9988,1.9646,2.4579
10:43:55,2.9988,1.9646,2.4579
10:43:55,2.9988,1.9646,2.4579
10:43:55,2.9988,1.9646,2.4579
10:43:55,2.9988,1.9646,2.4579
10:43:55,2.9988,1.9646,2.4579
10:43:55,2.9988,1.9646,2.4579
10:43:55,2.9988,1.9646,2.4579
10:43:55,2.9988,1.9646,2.4579
10:43:55,2.9988,1.9646,2.4579
10:43:55,2.9988,1.9646,2.4579
10:43:55,2.9988,1.9646,2.4579
10:43:55,2.9988,1.9646,2.4579
10:43:55,2.9988,1.9646,2.4579
10:43:55,2.9988,1.9646,2.4579
10:43:55,2.9988,1.9646,2.4579
10:43:55,2.9988,1.9646,2.4579
10:43:55,2.9988,1.9646,2.4579
10:43:55,2.9988,1.9646,2.4579
10:43:55,2.9988,1.9646,2.4579
10:43:55,2.9988,1.9646,2.4579
10:43:55,2.9988,1.9646,2.4579
10:43:55,2.9988,1.9646,2.4579
10:43:55,2.9988,1.9646,2.4579
10:43:55,2.9988,1.9646,2.4579
10:43:55,2.9988,1.9646,2.4579
10:43:55,2.9988,1.9646,2.4579
10:43:55,2.9988,1.9646,2.4579
10:43:55,2.9988,1.9646,2.4579
10:43:55,2.9988,1.9646,2.4579
10:43:55,2.9988,1.9646,2.4579
10:43:55,2.9988,1.9646,2.4579
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.9683,1.9402,2.5079
10:43:55,2.967,1.9292,2.5201
10:43:55,2.967,1.9292,2.5201
10:43:55,2.967,1.9292,2.5201
10:43:55,2.967,1.9292,2.5201
10:43:55,2.967,1.9292,2.5201
10:43:55,2.967,1.9292,2.5201
10:43:55,2.967,1.9292,2.5201
10:43:55,2.967,1.9292,2.5201
10:43:55,2.967,1.9292,2.5201
10:43:55,2.967,1.9292,2.5201
10:43:55,2.967,1.9292,2.5201
10:43:55,2.967,1.9292,2.5201
10:43:55,2.967,1.9292,2.5201
10:43:55,2.967,1.9292,2.5201
10:43:55,2.967,1.9292,2.5201
10:43:55,2.967,1.9292,2.5201
10:43:55,2.967,1.9292,2.5201
10:43:55,2.967,1.9292,2.5201
10:43:55,2.967,1.9292,2.5201
10:43:55,2.967,1.9292,2.5201
10:43:55,2.967,1.9292,2.5201
10:43:55,2.967,1.9292,2.5201
10:43:55,2.967,1.9292,2.5201
10:43:55,2.967,1.9292,2.5201
10:43:55,2.967,1.9292,2.5201
10:43:55,2.967,1.9292,2.5201
10:43:55,2.967,1.9292,2.5201
10:43:55,2.967,1.9292,2.5201
10:43:55,2.967,1.9292,2.5201
10:43:55,2.967,1.9292,2.5201
10:43:55,2.967,1.9292,2.5201
10:43:55,2.967,1.9292,2.5201
10:43:55,2.967,1.9292,2.5201
10:43:55,2.967,1.9292,2.5201
10:43:55,2.967,1.9292,2.5201
10:43:55,2.967,1.9292,2.5201
10:43:55,2.967,1.9292,2.5201
10:43:55,2.967,1.9292,2.5201
10:43:55,2.967,1.9292,2.5201
10:43:55,2.967,1.9292,2.5201
10:43:55,2.967,1.9292,2.5201
