Time Stamp, Current-A, Current-B, Current-C
11:27:56,2.5458,1.812,2.9915
11:27:56,2.5458,1.812,2.9915
11:27:56,2.5458,1.812,2.9915
11:27:56,2.5458,1.812,2.9915
11:27:56,2.5458,1.812,2.9915
11:27:56,2.5458,1.812,2.9915
11:27:56,2.5458,1.812,2.9915
11:27:56,2.5458,1.812,2.9915
11:27:56,2.5458,1.812,2.9915
11:27:56,2.5458,1.812,2.9915
11:27:56,2.5458,1.812,2.9915
11:27:56,2.5458,1.812,2.9915
11:27:56,2.5458,1.812,2.9915
11:27:56,2.5458,1.812,2.9915
11:27:56,2.5458,1.812,2.9915
11:27:56,2.5458,1.812,2.9915
11:27:56,2.5458,1.812,2.9915
11:27:56,2.5458,1.812,2.9915
11:27:56,2.5458,1.812,2.9915
11:27:56,2.5458,1.812,2.9915
11:27:56,2.5458,1.812,2.9915
11:27:56,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.7167,1.7717,2.8742
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,2.8864,1.7411,2.7534
11:27:57,3.0134,1.7558,2.6252
11:27:57,3.0134,1.7558,2.6252
11:27:57,3.0134,1.7558,2.6252
11:27:57,3.0134,1.7558,2.6252
11:27:57,3.0134,1.7558,2.6252
11:27:57,3.0134,1.7558,2.6252
11:27:57,3.0134,1.7558,2.6252
11:27:57,3.0134,1.7558,2.6252
11:27:57,3.0134,1.7558,2.6252
11:27:57,3.0134,1.7558,2.6252
