Time Stamp, Current-A, Current-B, Current-C
14:52:02,1.9866,2.4005,3.0256
14:52:02,1.9866,2.4005,3.0256
14:52:02,1.9866,2.4005,3.0256
14:52:02,1.9866,2.4005,3.0256
14:52:02,1.9866,2.4005,3.0256
14:52:02,1.9866,2.4005,3.0256
14:52:02,1.9866,2.4005,3.0256
14:52:02,1.9866,2.4005,3.0256
14:52:02,1.9866,2.4005,3.0256
14:52:02,1.9866,2.4005,3.0256
14:52:02,1.9866,2.4005,3.0256
14:52:02,1.9866,2.4005,3.0256
14:52:02,1.9866,2.4005,3.0256
14:52:02,1.9866,2.4005,3.0256
14:52:02,1.9866,2.4005,3.0256
14:52:02,1.9866,2.4005,3.0256
14:52:02,1.9866,2.4005,3.0256
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.0085,2.3724,3.033
14:52:02,2.044,2.337,3.0293
14:52:02,2.044,2.337,3.0293
14:52:02,2.044,2.337,3.0293
14:52:02,2.044,2.337,3.0293
14:52:02,2.044,2.337,3.0293
14:52:02,2.044,2.337,3.0293
14:52:02,2.044,2.337,3.0293
14:52:02,2.044,2.337,3.0293
14:52:02,2.044,2.337,3.0293
14:52:02,2.044,2.337,3.0293
14:52:02,2.044,2.337,3.0293
14:52:02,2.044,2.337,3.0293
14:52:02,2.044,2.337,3.0293
14:52:02,2.044,2.337,3.0293
14:52:02,2.044,2.337,3.0293
14:52:02,2.044,2.337,3.0293
14:52:02,2.044,2.337,3.0293
14:52:02,2.044,2.337,3.0293
14:52:02,2.044,2.337,3.0293
14:52:02,2.044,2.337,3.0293
14:52:02,2.044,2.337,3.0293
14:52:02,2.044,2.337,3.0293
14:52:02,2.044,2.337,3.0293
14:52:02,2.044,2.337,3.0293
14:52:02,2.044,2.337,3.0293
14:52:02,2.044,2.337,3.0293
14:52:02,2.044,2.337,3.0293
14:52:02,2.044,2.337,3.0293
14:52:03,2.044,2.337,3.0293
14:52:03,2.044,2.337,3.0293
14:52:03,2.044,2.337,3.0293
14:52:03,2.044,2.337,3.0293
14:52:03,2.044,2.337,3.0293
14:52:03,2.044,2.337,3.0293
14:52:03,2.044,2.337,3.0293
14:52:03,2.044,2.337,3.0293
