Time Stamp, Current-A, Current-B, Current-C
15:46:15,2.5055,3.011,2.0256
15:46:15,2.5055,3.011,2.0256
15:46:15,2.5055,3.011,2.0256
15:46:15,2.5055,3.011,2.0256
15:46:15,2.5055,3.011,2.0256
15:46:15,2.5055,3.0024,2.0317
15:46:15,2.5055,3.0024,2.0317
15:46:15,2.5055,3.0024,2.0317
15:46:15,2.5055,3.0024,2.0317
15:46:15,2.5055,3.0024,2.0317
15:46:15,2.5055,3.0024,2.0317
15:46:15,2.5055,3.0024,2.0317
15:46:15,2.5055,3.0024,2.0317
15:46:15,2.5055,3.0024,2.0317
15:46:15,2.5055,3.0024,2.0317
15:46:15,2.5055,3.0024,2.0317
15:46:15,2.5055,3.0024,2.0317
15:46:15,2.5055,3.0024,2.0317
15:46:15,2.5055,3.0024,2.0317
15:46:15,2.5055,3.0024,2.0317
15:46:15,2.5055,3.0024,2.0317
15:46:15,2.5055,3.0024,2.0317
15:46:15,2.5055,3.0024,2.0317
15:46:15,2.5055,3.0024,2.0317
15:46:15,2.5055,3.0024,2.0317
15:46:15,2.5055,3.0024,2.0317
15:46:15,2.5055,3.0024,2.0317
15:46:15,2.5055,3.0024,2.0317
15:46:15,2.5055,3.0024,2.0317
15:46:15,2.514,3.0061,2.022
15:46:15,2.514,3.0061,2.022
15:46:15,2.514,3.0061,2.022
15:46:15,2.514,3.0061,2.022
15:46:15,2.514,3.0061,2.022
15:46:15,2.514,3.0061,2.022
15:46:15,2.514,3.0061,2.022
15:46:15,2.514,3.0061,2.022
15:46:15,2.514,3.0061,2.022
15:46:15,2.514,3.0061,2.022
15:46:15,2.514,3.0061,2.022
15:46:15,2.514,3.0061,2.022
15:46:15,2.514,3.0061,2.022
15:46:15,2.514,3.0061,2.022
15:46:15,2.514,3.0061,2.022
15:46:15,2.514,3.0061,2.022
15:46:15,2.514,3.0061,2.022
15:46:15,2.514,3.0061,2.022
15:46:15,2.514,3.0061,2.022
15:46:15,2.514,3.0061,2.022
15:46:15,2.514,3.0061,2.022
15:46:15,2.514,3.0061,2.022
15:46:15,2.514,3.0061,2.022
15:46:15,2.514,3.0061,2.022
15:46:15,2.514,3.0061,2.022
15:46:15,2.514,3.0061,2.022
15:46:15,2.514,3.0061,2.022
15:46:15,2.514,3.0061,2.022
15:46:15,2.514,3.0061,2.022
15:46:15,2.514,3.0061,2.022
15:46:15,2.514,3.0061,2.022
15:46:15,2.514,3.0061,2.022
15:46:15,2.514,3.0061,2.022
15:46:15,2.514,3.0061,2.022
15:46:15,2.514,3.0061,2.022
15:46:15,2.514,3.0061,2.022
15:46:15,2.514,3.0061,2.022
15:46:15,2.514,3.0061,2.022
15:46:15,2.514,3.0061,2.022
15:46:15,2.514,3.0061,2.022
15:46:15,2.514,3.0061,2.022
15:46:15,2.5153,3,2.0293
15:46:15,2.5153,3,2.0293
15:46:15,2.5153,3,2.0293
15:46:15,2.5153,3,2.0293
15:46:15,2.5153,3,2.0293
15:46:15,2.5153,3,2.0293
15:46:15,2.5153,3,2.0293
15:46:15,2.5153,3,2.0293
15:46:15,2.5153,3,2.0293
15:46:15,2.5153,3,2.0293
15:46:15,2.5153,3,2.0293
15:46:15,2.5153,3,2.0293
